"id","source","text","hash","created_at","updated_at","section","text_clean"
846,svc_import,"Записки литературного редактора Буквы и руны: в чём их отличие Как часто случается, идея написать статью на эту тему появилась благодаря вашим комментариям, в этом случае к статье о возникновении письменности. В некоторых комментариях упоминается славянская руница, которая могла быть дохристианской русской письменностью. Славянские руны — это сфера современного мифотворчества, их существование в прошлом не доказано никакими источниками. И даже единственное упоминание о неких дохристианских славянских знаках (четах и резах), которое в начале X века сделал болгарин Черноризец Храбр («Сказание о письменах»), никак не связано с письменностью...","91c0521f749a47263e40482cf76f5b80",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Статьи,"литературного редактора Буквы и руны: в чём их отличие Как часто случается, идея написать статью на эту тему появилась благодаря вашим комментариям, в этом случае к статье о возникновении письменности. В некоторых комментариях упоминается славянская руница, которая могла быть дохристианской русской письменностью. Славянские руны — это сфера современного мифотворчества, их существование в прошлом не доказано никакими источниками. И даже единственное упоминание о неких дохристианских славянских знаках (четах и резах), которое в начале X века сделал болгарин Черноризец Храбр («Сказание о письменах»), никак не связано с письменностью..."
848,svc_import,"АНТОН РАСПАКОВАЛ Честный отзыв про Xiaomi Gaming Mouse Lite | Стоит ли брать в 2025? Сразу к делу. Xiaomi Gaming Mouse Lite - это доступная игровая мышь, ориентированная на геймеров начального и среднего уровня и после недели пользования я могу поделиться своим опытом использования одной из самых доступных игровых мышек от этого бренда. Модель уже не новая, но до сих пор часто мелькает в продаже. Эта модель начала выпускаться в 2021 году, тогда она продавалась в такой-же минималистичной упаковке, но в другом дизайне, актуальном для того времени. Сейчас дизайн-код у бренда изменился,...","5de0907727c54c74dec4f0415ab8a285",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Статьи,"АНТОН РАСПАКОВАЛ Честный отзыв про Xiaomi Gaming Mouse Lite | Стоит ли брать в 2025? Сразу к делу. Xiaomi Gaming Mouse Lite - это доступная игровая мышь, ориентированная на геймеров начального и среднего уровня и после недели пользования я могу поделиться своим опытом использования одной из самых доступных игровых мышек от этого бренда. Модель уже не новая, но до сих пор часто мелькает в продаже. Эта модель начала выпускаться в 2021 году, тогда она продавалась в такой-же минималистичной упаковке, но в другом дизайне, актуальном для того времени. Сейчас дизайн-код у бренда изменился,..."
861,svc_import,"Pedant.ru Как звонить без Telegram и WhatsApp? Топ сервисов и приложений для связи Когда из наших смартфонов вдруг исчезают привычные Telegram и WhatsApp (или временно недоступны), ощущение неожиданно странное: как будто интернет есть, а поговорить не с кем. Причины бывают разные — блокировки, сбои, корпоративные ограничения. Но не всё так фатально: выходы есть, да и новых лайфхаков за последнее время появилось немало. Pedant.ru крупнейшая сервисная сеть по ремонту смартфонов, ноутбуков и ПК в России. Наши специалисты работают в 677 сервисов в 160 городах, в вашем городе, скорее всего, тоже...","1c8b7595ccbaa16729af944a44bfe449",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Статьи,"Pedant.ru Как звонить без Telegram и WhatsApp? Топ сервисов и приложений для связи Когда из наших смартфонов вдруг исчезают привычные Telegram и WhatsApp (или временно недоступны), ощущение неожиданно странное: как будто интернет есть, а поговорить не с кем. Причины бывают разные — блокировки, сбои, корпоративные ограничения. Но не всё так фатально: выходы есть, да и новых лайфхаков за последнее время появилось немало. Pedant.ru крупнейшая сервисная сеть по ремонту смартфонов, ноутбуков и ПК в России. Наши специалисты работают в 677 сервисов в 160 городах, в вашем городе, скорее всего, тоже..."
867,svc_import,"Romanfinance | Роман Романович Я две недели тестировал мессенджер MAX и вот мои выводы В начале июля я установил новый российский мессенджер MAX от команды VK, чтобы протестировать его возможности. В целом я остался доволен работой мессенджера — свои функции он выполняет отлично. Однако проект работает в стадии бета-тестирования, поэтому пока не все из планируемых к внедрению функций доступны пользователям. MAX — новая цифровая платформа от российских разработчиков. Проектом руководит компания VK и планирует в ближайшем будущем на базе платформы создать не просто «очередной мессенджер»,...","10235cd335c03732c71150a2cfda1764",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Статьи,"Romanfinance | Роман Романович Я две недели тестировал мессенджер MAX и вот мои выводы В начале июля я установил новый российский мессенджер MAX от команды VK, чтобы протестировать его возможности. В целом я остался доволен работой мессенджера — свои функции он выполняет отлично. Однако проект работает в стадии бета-тестирования, поэтому пока не все из планируемых к внедрению функций доступны пользователям. MAX — новая цифровая платформа от российских разработчиков. Проектом руководит компания VK и планирует в ближайшем будущем на базе платформы создать не просто «очередной мессенджер»,..."
981,svc_import,"МИР ИСТОРИИ - WOH Наследницы Марии Медичи. Как сложились судьбы дочерей флорентийки Вторая жена Генриха IV Бурбона Мария Медичи (1575–1642 гг.) была многодетной матерью. В браке с веселым Анрио она родила 6 детей (5 дожили до взрослого возраста). Как сложились судьбы ее дочерей – Елизаветы, Кристины и Генриетты Марии? Елизавета (1602–1644 гг.) выросла симпатичной, милой девушкой. В детстве она дружила с Людовиком – будущим королем Франции, а возрасте всего 13 лет (в 1615 г.), она стала женой испанского принца Филиппа – будущего монарха Испании Филиппа IV (1605–1665 гг.). Это был...",ea9016384380b54cc58f2591ed85eaaa,2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Культура,"МИР ИСТОРИИ - WOH Наследницы Марии Медичи. Как сложились судьбы дочерей флорентийки Вторая жена Генриха IV Бурбона Мария Медичи (1575–1642 гг.) была многодетной матерью. В браке с веселым Анрио она родила 6 детей (5 дожили до взрослого возраста). Как сложились судьбы ее дочерей – Елизаветы, Кристины и Генриетты Марии? Елизавета (1602–1644 гг.) выросла симпатичной, милой девушкой. В детстве она дружила с Людовиком – будущим королем Франции, а возрасте всего 13 лет (в 1615 г.), она стала женой испанского принца Филиппа – будущего монарха Испании Филиппа IV (1605–1665 гг.). Это был..."
988,svc_import,"arts_tobe - просто об искусстве «Фанера над Парижем»: как на самом деле появилась эта фраза? «Пролетая, как фанера над Парижем» - эта фраза прочно вошла в русский язык, означая что-то незначительное, проходящее без следа и внимания, или же просто нелепое и абсурдное событие. Но какой смысл на самом деле кроется за этим сюрреалистическим образом? Как кусок строительного материала связан со столицей Франции? Попробуем разобраться. В 1908 году известный французский авиатор Огюст Фаньер, совершая показательный полет над Парижем, столкнулся с Эйфелевой башней и погиб. После чего известный меньшевик...","93fa5cc6acde56b643e51e1160ffaf73",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Культура,"arts_tobe - просто об искусстве «Фанера над Парижем»: как на самом деле появилась эта фраза? «Пролетая, как фанера над Парижем» - эта фраза прочно вошла в русский язык, означая что-то незначительное, проходящее без следа и внимания, или же просто нелепое и абсурдное событие. Но какой смысл на самом деле кроется за этим сюрреалистическим образом? Как кусок строительного материала связан со столицей Франции? Попробуем разобраться. В 1908 году известный французский авиатор Огюст Фаньер, совершая показательный полет над Парижем, столкнулся с Эйфелевой башней и погиб. После чего известный меньшевик..."
997,svc_import,"CRITIK7 «Кумир советского кино ушел из жизни во время матча» Иногда бывает так: актёр играет десятки ролей, но страна запоминает только одну. И для Александра Фатюшина этой ролью стал хоккеист Гурин из «Москвы слезам не верит». Забавно, что образ этот был вовсе не героический — слабый, подверженный соблазнам, человек, который легко скатывался вниз. Но именно его полюбили зрители, именно его признали «своим» даже настоящие хоккеисты. Вячеслав Фетисов как-то сказал: «Все хоккеисты любили Сашу за роль Гурина. Он казался настолько своим, что мы будто знали его много лет»...","8668c786698ab574d0d46d54fb126888",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Культура,"CRITIK7 «Кумир советского кино ушел из жизни во время матча» Иногда бывает так: актёр играет десятки ролей, но страна запоминает только одну. И для Александра Фатюшина этой ролью стал хоккеист Гурин из «Москвы слезам не верит». Забавно, что образ этот был вовсе не героический — слабый, подверженный соблазнам, человек, который легко скатывался вниз. Но именно его полюбили зрители, именно его признали «своим» даже настоящие хоккеисты. Вячеслав Фетисов как-то сказал: «Все хоккеисты любили Сашу за роль Гурина. Он казался настолько своим, что мы будто знали его много лет»..."
1068,svc_import,"Barbados Bond$ На 32 неделе доходность облигационного портфеля Барбадос забуксовала Итоги 32 недели проекта Барбадос. По состоянию на 20.09.25г. стоимость портфеля Барбадос составляет 1 233 449 р. (-0,1% за неделю). По итогам 221 дня проекта, портфель показывает доходность 38,5 % годовых. На прошедшей неделе на свободные денежные средства купил 95 бумаг Лайм-Займ-03. Эмитент мне знаком и понятен, срок до погашения достаточно короткий, но и доходность около 26% годовых. Решил пока в более длинные бумаги не идти, так как на рынке спадает эйфория по ожиданию быстрого снижения ставки ЦБ и настроения коррекционные...","8164d78548e7435223d50346c932d187",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Экономика,"Barbados Bond$ На 32 неделе доходность облигационного портфеля Барбадос забуксовала Итоги 32 недели проекта Барбадос. По состоянию на 20.09.25г. стоимость портфеля Барбадос составляет 1 233 449 р. (-0,1% за неделю). По итогам 221 дня проекта, портфель показывает доходность 38,5 % годовых. На прошедшей неделе на свободные денежные средства купил 95 бумаг Лайм-Займ-03. Эмитент мне знаком и понятен, срок до погашения достаточно короткий, но и доходность около 26% годовых. Решил пока в более длинные бумаги не идти, так как на рынке спадает эйфория по ожиданию быстрого снижения ставки ЦБ и настроения коррекционные..."
1064,svc_import,"ПСБ запустил вклад со ставкой 33%: 3 выгодных вклада на 22 сентября Открыть вклад «Богатырская ставка» со ставкой 33% могут новые клиенты банка до 19 октября 2025 года С 22 сентября ПСБ запустил вклад «Богатырская ставка», следует из информации на сайте кредитной организации. Максимальная ставка по вкладу составляет 33% годовых на сроках три и шесть месяцев. Такая ставка доступна для новых клиентов банка на ограниченную сумму вложений — до ₽50 тыс. В ПСБ отметили, что интерес граждан ко вкладам остается высоким. «В сентябре этот тренд сохраняется — число открытий депозитов продолжает расти даже после снижения ключевой ставки...","920d83c72f9dc1c23c302ad6d436d095",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Экономика,"ПСБ запустил вклад со ставкой 33%: 3 выгодных вклада на 22 сентября Открыть вклад «Богатырская ставка» со ставкой 33% могут новые клиенты банка до 19 октября 2025 года С 22 сентября ПСБ запустил вклад «Богатырская ставка», следует из информации на сайте кредитной организации. Максимальная ставка по вкладу составляет 33% годовых на сроках три и шесть месяцев. Такая ставка доступна для новых клиентов банка на ограниченную сумму вложений — до ₽50 тыс. В ПСБ отметили, что интерес граждан ко вкладам остается высоким. «В сентябре этот тренд сохраняется — число открытий депозитов продолжает расти даже после снижения ключевой ставки..."
1060,svc_import,"Инвестиции - просто! Богатые россияне в новом исследовании все равно посчитали себя недостаточно обеспеченными Свежие данные НИУ ВШЭ взбудоражили ленту. Россияне с высокими доходами (верхние 10% по доходу) считают, что статус «богатый» начинается примерно с 500 тыс. ₽ в месяц на одного члена семьи. При этом их реальный медианный доход — около 180 тыс. ₽ на человека, и лишь 36% из них признают, что соответствуют норме жизни состоятельных. То есть даже у верхушки — ощутимый зазор между доходом и ощущением достатка. Для нормальной жизни тот же круг называет ≈250 тыс. ₽/мес. на человека. Эти оценки тиражируют «Ведомости», Forbes и РГ со ссылкой на ВШЭ...","5359035905f6c9f7076c1138708fb60d",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Экономика,"Богатые россияне в новом исследовании все равно посчитали себя недостаточно обеспеченными Свежие данные НИУ ВШЭ взбудоражили ленту. Россияне с высокими доходами (верхние 10% по доходу) считают, что статус «богатый» начинается примерно с 500 тыс. ₽ в месяц на одного члена семьи. При этом их реальный медианный доход — около 180 тыс. ₽ на человека, и лишь 36% из них признают, что соответствуют норме жизни состоятельных. То есть даже у верхушки — ощутимый зазор между доходом и ощущением достатка. Для нормальной жизни тот же круг называет ≈250 тыс. ₽/мес. на человека. Эти оценки тиражируют «Ведомости», Forbes и РГ со ссылкой на ВШЭ..."
1091,svc_import,"ВЕДОМОСТИ Снижение ключевой ставки подогревает рынок жилья Смягчение денежно-кредитной политики Банка России способно разогреть рынок жилья за счет снижения спроса на депозиты, но для роста ипотечного рынка необходим более низкий уровень ключевой ставки, считают опрошенные «Ведомости. Аналитикой» эксперты. Ключевая ставка Банка России выросла с 19 до 21% в октябре прошлого года и сохранялась на этом уровне до июня 2025 г. На заседаниях в июне и июле совет директоров ЦБ опустил ее на 1 процентный пункт (п. п) и 2 п. п. соответственно. На заседании, прошедшем 12 сентября, «ключ» снизили еще на 1 п...","55a43efb2400a30fb17b949a0597ffcb",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Экономика,"ВЕДОМОСТИ Снижение ключевой ставки подогревает рынок жилья Смягчение денежно-кредитной политики Банка России способно разогреть рынок жилья за счет снижения спроса на депозиты, но для роста ипотечного рынка необходим более низкий уровень ключевой ставки, считают опрошенные «Ведомости. Аналитикой» эксперты. Ключевая ставка Банка России выросла с 19 до 21% в октябре прошлого года и сохранялась на этом уровне до июня 2025 г. На заседаниях в июне и июле совет директоров ЦБ опустил ее на 1 процентный пункт (п. п) и 2 п. п. соответственно. На заседании, прошедшем 12 сентября, «ключ» снизили еще на 1 п..."
1097,svc_import,"ProFinance.ru Золото достигло нового рекордного максимума Инвесторы все более уверены в продолжении цикла снижения ставок в США. Серебро превысило максимум за 14 лет. График цены золота интервалами в 1 день В понедельник, 22 сентября, стоимость золота взлетела до нового исторического максимума $3746,5 за унцию, чему способствовали растущие ожидания дальнейшего снижения процентных ставок в США и сохраняющийся спрос на безопасные активы на фоне политической неопределенности. Инвесторы внимательно следят за предстоящими выступлениями представителей Федеральной резервной системы и ключевыми данными по инфляции в поисках новых политических сигналов...","29852c5809258f0b82b454ba1bc5b886",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Экономика,"ProFinance.ru Золото достигло нового рекордного максимума Инвесторы все более уверены в продолжении цикла снижения ставок в США. Серебро превысило максимум за 14 лет. График цены золота интервалами в 1 день В понедельник, 22 сентября, стоимость золота взлетела до нового исторического максимума $3746,5 за унцию, чему способствовали растущие ожидания дальнейшего снижения процентных ставок в США и сохраняющийся спрос на безопасные активы на фоне политической неопределенности. Инвесторы внимательно следят за предстоящими выступлениями представителей Федеральной резервной системы и ключевыми данными по инфляции в поисках новых политических сигналов..."
1133,svc_import,"TechFVA | Интересные факты, обзоры Магазины электроники в СССР: фото тех времён Сегодня технику покупают за пару кликов. В Советском Союзе всё было иначе: поход в магазин «Орбита», «Радиотовары» или «Электроника» нередко превращался в целое событие. Люди возвращались домой не всегда с покупкой — но впечатлений хватало надолго. Магазины с таким названием знали все, кто интересовался техникой. Там продавались радиодетали — резисторы, конденсаторы, транзисторы, катушки, диоды. Многие брали наборы для сборки простых приёмников или усилителей. Для школьников и студентов это был шанс заняться радиолюбительством: купить паяльник, и попробовать собрать что-то своё...","9a87d9a3cd2ef34cda198b12a4ab1d6c",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,ИТ,"TechFVA | Интересные факты, обзоры Магазины электроники в СССР: фото тех времён Сегодня технику покупают за пару кликов. В Советском Союзе всё было иначе: поход в магазин «Орбита», «Радиотовары» или «Электроника» нередко превращался в целое событие. Люди возвращались домой не всегда с покупкой — но впечатлений хватало надолго. Магазины с таким названием знали все, кто интересовался техникой. Там продавались радиодетали — резисторы, конденсаторы, транзисторы, катушки, диоды. Многие брали наборы для сборки простых приёмников или усилителей. Для школьников и студентов это был шанс заняться радиолюбительством: купить паяльник, и попробовать собрать что-то своё..."
1139,svc_import,"Будни юриста Теперь на экранах смартфонов будет больше информации: разбираем нюансы введенного новшества Скоро привычные входящие звонки на вашем смартфоне изменятся навсегда. Теперь вы заранее узнаете, кто пытается с вами связаться — и сможете решить, стоит ли брать трубку. Как это работает, зачем вводят новые правила и как они помогут защититься от мошенников? Давайте разберёмся, что ждёт всех абонентов уже этой осенью. В последние годы количество мошеннических звонков в России выросло в разы. Многие сталкивались с ситуацией, когда на экране появляется неизвестный номер, а на другом конце — навязчивый «банк», «служба безопасности» или «агентство недвижимости»...","1fe3e2bab2d237e1984e253dcd53d38c",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,ИТ,"Будни юриста Теперь на экранах смартфонов будет больше информации: разбираем нюансы введенного новшества Скоро привычные входящие звонки на вашем смартфоне изменятся навсегда. Теперь вы заранее узнаете, кто пытается с вами связаться — и сможете решить, стоит ли брать трубку. Как это работает, зачем вводят новые правила и как они помогут защититься от мошенников? Давайте разберёмся, что ждёт всех абонентов уже этой осенью. В последние годы количество мошеннических звонков в России выросло в разы. Многие сталкивались с ситуацией, когда на экране появляется неизвестный номер, а на другом конце — навязчивый «банк», «служба безопасности» или «агентство недвижимости»..."
1147,svc_import,"Каморка Программиста Mojo - новый язык, зачем и почему это круче, чем Python Народ, всем привет. Python уже несколько десятилетий занимает особое место в мире программирования, он стал символом простоты, универсальности и доступности для многих. Он используется в научных исследованиях, веб-разработке, машинном обучении и даже в школьных курсах информатики. Но при всех его достоинствах у Python есть слабые стороны, такие, как относительно низкая скорость выполнения кода, сложности с оптимизацией и ограниченные возможности параллельных вычислений. Именно эти проблемы стали...","8845d1b3e8e0eb7044a7ff80c1d9e0d4",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,ИТ,"Каморка Программиста Mojo - новый язык, зачем и почему это круче, чем Python Народ, всем привет. Python уже несколько десятилетий занимает особое место в мире программирования, он стал символом простоты, универсальности и доступности для многих. Он используется в научных исследованиях, веб-разработке, машинном обучении и даже в школьных курсах информатики. Но при всех его достоинствах у Python есть слабые стороны, такие, как относительно низкая скорость выполнения кода, сложности с оптимизацией и ограниченные возможности параллельных вычислений. Именно эти проблемы стали..."
1293,svc_import,"Александр Долгих Чем БТР отличается от БМП Продолжаем разбираться в непонятных для обывателя аббревиатурах. Бронетранспортер (БТР) и боевая машина пехоты (БМП) — в чём разница? На самом деле это принципиально разные классы бронированной техники, созданные для решения разных задач на поле боя. Собственно задачей и определяется основное различие, которое выливается в отличия в конструкции, вооружении, защите и компоновке. Бронетранспортер (БТР) — это, в первую очередь, защищенное такси для пехоты. Его главная задача — быстро доставить мотострелковое...","31b252e5e3aebdbe4f2e1c6aa6598c1e",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Игры,"Александр Долгих Чем БТР отличается от БМП Продолжаем разбираться в непонятных для обывателя аббревиатурах. Бронетранспортер (БТР) и боевая машина пехоты (БМП) — в чём разница? На самом деле это принципиально разные классы бронированной техники, созданные для решения разных задач на поле боя. Собственно задачей и определяется основное различие, которое выливается в отличия в конструкции, вооружении, защите и компоновке. Бронетранспортер (БТР) — это, в первую очередь, защищенное такси для пехоты. Его главная задача — быстро доставить мотострелковое..."
1169,svc_import,"За три моря с тремя гаджетами В Snapdragon для меняющего цвет iQOO 15 снизили тактовую частоту В октябре текущего года компания iQOO планирует выпустить несколько новых смартфонов. По традиции, гаджеты сначала появятся на китайском рынке, а затем начнут поступать на глобальный. По информации, публикованной на официальном сайте компании, вскоре vы увидим модель iQOO 15 - это игровой, мощный смартфон в классическом дизайне, а затем появятся iQOO Neo 11 и iQOO Neo 11 Pro. Первый выпустят уже в октябре, а два других — в ноябре или декабре. До момента своего появления смартфоны проходят всевозможные обязательные сертификации и тестирования, в том числе и в Geekbanch...","96330b7b393a262915f40f777609a570",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,ИТ,"За три моря с тремя гаджетами В Snapdragon для меняющего цвет iQOO 15 снизили тактовую частоту В октябре текущего года компания iQOO планирует выпустить несколько новых смартфонов. По традиции, гаджеты сначала появятся на китайском рынке, а затем начнут поступать на глобальный. По информации, публикованной на официальном сайте компании, вскоре vы увидим модель iQOO 15 - это игровой, мощный смартфон в классическом дизайне, а затем появятся iQOO Neo 11 и iQOO Neo 11 Pro. Первый выпустят уже в октябре, а два других — в ноябре или декабре. До момента своего появления смартфоны проходят всевозможные обязательные сертификации и тестирования, в том числе и в Geekbanch..."
1176,svc_import,"Зато не в кредит У Москвич 8 всего шесть продаж за месяц. Что пошло не так и почему 7-местную новинку покупают так мало? В конце июля по всей стране стартовали продажи нового отечественного кроссовера Москвич 8. Да, вы и без меня прекрасно понимаете, дорогие друзья, насколько он отечественный, но факт есть факт. Марка российская, поэтому и машина по всем канонам юриспруденции тоже отечественная. Как и модели Datsun лет десять назад считались японскими. Хотя под реально японским логотипом скрывалась Лада Гранта и Лада Калина второго поколения. Вот и сейчас мы имеем похожую историю. Только наоборот. Теперь китайский кроссовер Sehol X8 (дочерняя марка JAC) стал уже российским кроссовером Москвич 8...","43da89431709612c2bd59112212334b5",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Авто,"кредит У Москвич 8 всего шесть продаж за месяц. Что пошло не так и почему 7-местную новинку покупают так мало? В конце июля по всей стране стартовали продажи нового отечественного кроссовера Москвич 8. Да, вы и без меня прекрасно понимаете, дорогие друзья, насколько он отечественный, но факт есть факт. Марка российская, поэтому и машина по всем канонам юриспруденции тоже отечественная. Как и модели Datsun лет десять назад считались японскими. Хотя под реально японским логотипом скрывалась Лада Гранта и Лада Калина второго поколения. Вот и сейчас мы имеем похожую историю. Только наоборот. Теперь китайский кроссовер Sehol X8 (дочерняя марка JAC) стал уже российским кроссовером Москвич 8..."
1205,svc_import,"Маркин у руля Неделю езжу на Haval H3: почему я не рекомендую его к покупке и какие есть главные минусы у кроссовера Когда берешь на тест-драйв новый автомобиль, особенно такой яркий и обсуждаемый, как Haval H3, всегда есть определенное предвкушение. Официальные дилеры с гордостью вручают тебе ключи, расхваливая брутальный дизайн и россыпь технологий, а ты готовишься к паре дней плотного теста, чтобы составить свое честное, независимое мнение. Именно с таким настроем я и забирал этот Haval H3 из пресс-парка. Яркий, технологичный, он казался почти идеальным выбором на бумаге. Но за несколько дней теста и сотни километров по городу и трассе мой первоначальный восторг сменился глубоким разочарованием...","0a1b4dc41c2720fe1de5e69a7ebc1260",2025-09-23 22:09:23.980 +0300,2025-09-23 22:09:23.980 +0300,Авто,"Маркин у руля Неделю езжу на Haval H3: почему я не рекомендую его к покупке и какие есть главные минусы у кроссовера Когда берешь на тест-драйв новый автомобиль, особенно такой яркий и обсуждаемый, как Haval H3, всегда есть определенное предвкушение. Официальные дилеры с гордостью вручают тебе ключи, расхваливая брутальный дизайн и россыпь технологий, а ты готовишься к паре дней плотного теста, чтобы составить свое честное, независимое мнение. Именно с таким настроем я и забирал этот Haval H3 из пресс-парка. Яркий, технологичный, он казался почти идеальным выбором на бумаге. Но за несколько дней теста и сотни километров по городу и трассе мой первоначальный восторг сменился глубоким разочарованием..."
